,Unnamed: 0,Pmid,Sentences,COMPOUND,PHENOTYPE,Has Match,Cause Match,Effect Match,Verb Match,Ontology ID,Ontology term,CID,compound_name,compound_name_final,lemma_verb
1091,13038,26602448,"Combining ß-lapachone with XRCC1 knockdown or methoxyamine (MeOX), an apyrimidinic/apurinic (AP)-modifying agent,  led to NQO1-dependent synergistic killing in PDA, NSCLC, breast and head and neck cancers.",['methoxyamine'],"['apyrimidinic/apurinic', 'breast']",True,methoxyamine,breast,led,C0266009,Mammary gland aplasia,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",methoxyamine,lead
1092,13048,25638376,"Aristolochic acid causes aristolochic acid nephropathy (AAN), and Balkan endemic nephropathy (BEN), as well as associated urothelial malignancies.","['Aristolochic acid', 'aristolochic acid']","['nephropathy', 'associated urothelial malignancies']",True,Aristolochic acid,nephropathy,causes,C0022658,Kidney disease,2236,"8-methoxy-6-nitronaphtho[2,1-g][1,3]benzodioxole-5-carboxylic acid","8-methoxy-6-nitronaphtho[2,1-g][1,3]benzodioxole-5-carboxylic acid",cause
1093,13048,25638376,"Aristolochic acid causes aristolochic acid nephropathy (AAN), and Balkan endemic nephropathy (BEN), as well as associated urothelial malignancies.","['Aristolochic acid', 'aristolochic acid']","['nephropathy', 'associated urothelial malignancies']",True,aristolochic acid,nephropathy,causes,C0022658,Kidney disease,2236,"8-methoxy-6-nitronaphtho[2,1-g][1,3]benzodioxole-5-carboxylic acid","8-methoxy-6-nitronaphtho[2,1-g][1,3]benzodioxole-5-carboxylic acid",cause
1094,13055,25566548,"We  found that the cytotoxicity of aziridinyl-unsubstituted quinones (n = 12) in mice splenocytes with a low amount of NQO1, 4 nmol × mg(-1) × min(-1), was caused mainly by the oxidative stress.",['aziridinyl-unsubstituted quinones'],['oxidative stress'],True,aziridinyl-unsubstituted quinones,oxidative stress,caused,C0242606,Oxidative stress,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",aziridinyl-unsubstituted quinones,cause
1095,13066,25051199,"ANE-induced cytotoxicity was inhibited by catalase and enhanced by dicoumarol, suggesting that AN components may contribute to the pathogenesis of OSF and oral cancer via  induction of aberrant differentiation, cytotoxicity, COX-2 expression, and PGE2/PGF2α production.",['dicoumarol'],"['pathogenesis', 'cancer', 'cytotoxicity', 'PGE2/PGF2α production']",True,dicoumarol,PGE2/PGF2α production,inhibited,C4703505,Increased tear production,54676038,Dicumarol,Dicumarol,inhibit
1096,13068,25051199,Addition of PBL into BQ and curcumin consumption could inhibit the ANE-induced inflammatory response.,"['BQ', 'curcumin']",['inflammatory response'],True,BQ,inflammatory response,inhibit,C4022805,Abnormal inflammatory response,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",BQ,inhibit
1097,13068,25051199,Addition of PBL into BQ and curcumin consumption could inhibit the ANE-induced inflammatory response.,"['BQ', 'curcumin']",['inflammatory response'],True,curcumin,inflammatory response,inhibit,C4022805,Abnormal inflammatory response,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",curcumin,inhibit
1098,13072,24955606,"Taken together, these data indicate that carmustine induced platelet  apoptosis, suggesting the possible pathogenesis of thrombocytopenia in patients treated with carmustine.",['carmustine'],['thrombocytopenia'],True,carmustine,thrombocytopenia,induced,C0040034,Thrombocytopenia,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",carmustine,induce
1099,13077,24466103,"ATO did not induce surface expression of P-selectin and PAC-1 binding, whereas, obviously reduced collagen, ADP, and thrombin induced platelet aggregation.",['ATO'],['reduced collagen'],True,ATO,reduced collagen,induce,C4021054,Reduced muscle collagen VI,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",ATO,induce
1100,13095,22509579,"Rotenone (an inhibitor of complex I in the mitochondria electron transport chain) decreased the DBP induced ROS production, and dicumarol (an inhibitor of the redox enzyme system in the plasma membrane) stimulated the DBP induced ROS production.","['Rotenone', 'dicumarol']","['ROS production', 'ROS production']",True,dicumarol,ROS production,induced,C4476796,Increased reactive oxygen species production,54676038,Dicumarol,Dicumarol,induce
1101,13095,22509579,"Rotenone (an inhibitor of complex I in the mitochondria electron transport chain) decreased the DBP induced ROS production, and dicumarol (an inhibitor of the redox enzyme system in the plasma membrane) stimulated the DBP induced ROS production.","['Rotenone', 'dicumarol']","['ROS production', 'ROS production']",True,dicumarol,ROS production,induced,C4476796,Increased reactive oxygen species production,54676038,Dicumarol,Dicumarol,induce
1102,13170,32780517,"Moreover, isoproterenol induced a rise in plasma angiotensin-converting enzyme activity (ACE) by 49%, dyslipidaemia, and increased thiobarbituric acid-reactive substances (TBARS) by 117% associated with decrease in the activity of superoxide dismutase (SOD) and glutathione peroxidase (GPx) by 46% and 58%, respectively in  myocardium.","['isoproterenol', 'glutathione peroxidase']","['rise in plasma angiotensin-converting enzyme activity', 'dyslipidaemia', 'increased thiobarbituric acid-reactive substances (TBARS)']",True,isoproterenol,dyslipidaemia,induced,C0242339,Dyslipidemia,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",isoproterenol,induce
1103,13170,32780517,"Moreover, isoproterenol induced a rise in plasma angiotensin-converting enzyme activity (ACE) by 49%, dyslipidaemia, and increased thiobarbituric acid-reactive substances (TBARS) by 117% associated with decrease in the activity of superoxide dismutase (SOD) and glutathione peroxidase (GPx) by 46% and 58%, respectively in  myocardium.","['isoproterenol', 'glutathione peroxidase']","['rise in plasma angiotensin-converting enzyme activity', 'dyslipidaemia', 'increased thiobarbituric acid-reactive substances (TBARS)']",True,glutathione peroxidase,dyslipidaemia,induced,C0242339,Dyslipidemia,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",glutathione peroxidase,induce
1104,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,spironolactone,hyponatremia,resulted,C0020625,Hyponatremia,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",spironolactone,result
1105,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,spironolactone,potassium,resulted,C1846348,Renal potassium wasting,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",spironolactone,result
1106,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,spironolactone,hyperkalemia,resulted,C0020461,Elevated serum potassium levels,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",spironolactone,result
1107,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,furosemide,hyponatremia,resulted,C0020625,Hyponatremia,3440,Furosemide,Furosemide,result
1108,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,furosemide,potassium,resulted,C1846348,Renal potassium wasting,3440,Furosemide,Furosemide,result
1109,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,furosemide,hyperkalemia,resulted,C0020461,Elevated serum potassium levels,3440,Furosemide,Furosemide,result
1110,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,enoxaparin,hyponatremia,resulted,C0020625,Hyponatremia,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",enoxaparin,result
1111,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,enoxaparin,potassium,resulted,C1846348,Renal potassium wasting,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",enoxaparin,result
1112,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,enoxaparin,hyperkalemia,resulted,C0020461,Elevated serum potassium levels,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",enoxaparin,result
1113,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,enoxaparin,potassium,resulted,C1846348,Renal potassium wasting,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",enoxaparin,result
1114,13172,32564759,The combination of spironolactone and furosemide resulted in hyponatremia while the combination of enoxaparin and potassium resulted in hyperkalemia.,"['spironolactone', 'furosemide', 'enoxaparin']","['hyponatremia', 'potassium', 'hyperkalemia']",True,enoxaparin,hyperkalemia,resulted,C0020461,Elevated serum potassium levels,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",enoxaparin,result
1115,13182,32471279," Pretreatment with warfarin given at a dose of 90 or 180 µg/kg/dose increased the  international normalized ratio and reduced morphological signs of pancreatic damage such as pancreatic edema, vacuolization of acinar cells, necrosis and the  number of hemorrhages.",['warfarin'],"['reduced morphological signs', 'pancreatic damage', 'pancreatic edema', 'vacuolization of acinar cells', 'necrosis']",True,warfarin,pancreatic edema,increased,C0013604,Edema,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",warfarin,increase
1116,13182,32471279," Pretreatment with warfarin given at a dose of 90 or 180 µg/kg/dose increased the  international normalized ratio and reduced morphological signs of pancreatic damage such as pancreatic edema, vacuolization of acinar cells, necrosis and the  number of hemorrhages.",['warfarin'],"['reduced morphological signs', 'pancreatic damage', 'pancreatic edema', 'vacuolization of acinar cells', 'necrosis']",True,warfarin,necrosis,increased,C0151798,Hepatic necrosis,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",warfarin,increase
1117,13184,32471279,"In addition, this dose of warfarin resulted in deaths in some animals.",['warfarin'],['deaths'],True,warfarin,deaths,resulted,C1546180,Age of death,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",warfarin,result
1118,13196,31848263,"  -An 83-year-old woman with a history of hypertension, diabetes and paroxysmal atrial fibrillation anticoagulated with acenocoumarol was brought to the emergency department due to dyspnoea.","['fibrillation', 'acenocoumarol']","['hypertension', 'diabetes']",True,fibrillation,hypertension,brought,C0020538,Systemic hypertension,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",fibrillation,bring
1119,13196,31848263,"  -An 83-year-old woman with a history of hypertension, diabetes and paroxysmal atrial fibrillation anticoagulated with acenocoumarol was brought to the emergency department due to dyspnoea.","['fibrillation', 'acenocoumarol']","['hypertension', 'diabetes']",True,fibrillation,diabetes,brought,C0085207,Maternal diabetes,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",fibrillation,bring
1120,13196,31848263,"  -An 83-year-old woman with a history of hypertension, diabetes and paroxysmal atrial fibrillation anticoagulated with acenocoumarol was brought to the emergency department due to dyspnoea.","['fibrillation', 'acenocoumarol']","['hypertension', 'diabetes']",True,acenocoumarol,hypertension,brought,C0020538,Systemic hypertension,54676537,ACENOCOUMAROL,ACENOCOUMAROL,bring
1121,13196,31848263,"  -An 83-year-old woman with a history of hypertension, diabetes and paroxysmal atrial fibrillation anticoagulated with acenocoumarol was brought to the emergency department due to dyspnoea.","['fibrillation', 'acenocoumarol']","['hypertension', 'diabetes']",True,acenocoumarol,diabetes,brought,C0085207,Maternal diabetes,54676537,ACENOCOUMAROL,ACENOCOUMAROL,bring
1122,13220,35291602," Conclusion: Administration of bortezomib 50μg/kg for four days in progressive atherosclerosis model rats can inhibit VCAM-1 expression, although it does not affect ICAM-1 expression and cannot inhibit atherosclerotic lesion formation.",['bortezomib'],['atherosclerotic lesion formation'],True,bortezomib,atherosclerotic lesion formation,inhibit,C4703473,Atherosclerotic lesion,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",bortezomib,inhibit
1123,13238,35277211,Renal involvement is one of the factors associated with vitamin D deficiency/insufficiency in patients with vasculitis.,['vitamin D'],['vasculitis'],True,vitamin D,vasculitis,associated,C0042384,Vasculitis,NA,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",vitamin D,associate
