Article.ID,edge,Correlation.KEs..BP.ES.,assay.method..EP.ES.BA.,assay_interp_twolevel,Cor_interp_threelevel,cor_assay,assay_value,cor_value,cor_assay_value,cor_assay_score
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967515,transporter changes-cholestasis,NEGATIVE CORRELATION,Functional pathway analysis,indirect,neg,neg-indirect,1,2,3,-3
14967514,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967514,transporter changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967514,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967514,transporter changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967514,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967514,transporter changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967514,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967514,transporter changes-cholestasis,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967507,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967507,transporter changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967507,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967507,transporter changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967507,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967507,transporter changes-cholestasis,NEGATIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-inflammation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-oxidative stress,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-oxidative stress,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-oxidative stress,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967506,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967504,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967504,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967504,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967504,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967501,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967501,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967501,transporter changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967501,transporter changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967491,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967491,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967486,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967486,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967486,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967486,transporter changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967486,transporter changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967486,transporter changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967485,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967485,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967485,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967485,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967479,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967479,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967478,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967478,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967478,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,NEGATIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967477,transporter changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967476,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967476,transporter changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967476,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967476,transporter changes-cholestasis,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967476,transporter changes-cholestasis,NO CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967476,transporter changes-cholestasis,NO CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967476,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967476,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967475,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967475,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967475,transporter changes-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967475,transporter changes-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967474,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967474,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967474,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967474,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967473,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967473,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967473,transporter changes-cholestasis,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967469,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967468,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967468,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967468,transporter changes-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967466,transporter changes-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967466,transporter changes-cholestasis,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,NEGATIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967743,transporter changes-cholestasis,POSITIVE CORRELATION,other,indirect,neg,neg-indirect,1,2,3,-3
14967740,transporter changes-cholestasis,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967740,transporter changes-cholestasis,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967740,transporter changes-inflammation,NEGATIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967740,transporter changes-inflammation,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967737,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967737,transporter changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967737,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967737,transporter changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967737,transporter changes-cholestasis,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967737,transporter changes-cholestasis,NEGATIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967729,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967729,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967729,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967729,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967729,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967729,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967729,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967729,transporter changes-cholestasis,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967727,transporter changes-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967727,transporter changes-cholestasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967727,transporter changes-novel_lipid homeostasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967727,transporter changes-novel_lipid homeostasis,POSITIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967713,transporter changes-cholestasis,nomeasure,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967713,transporter changes-cholestasis,nomeasure,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967713,transporter changes-cholestasis,nomeasure,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967713,transporter changes-cholestasis,nomeasure,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967713,transporter changes-cholestasis,nomeasure,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967713,transporter changes-cholestasis,nomeasure,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967712,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967712,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967707,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,transporter changes-intracellular bile acid accumulation,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
